Datetime,Buyexchange,Sellexchange,Currency,Result
Oct 08 2019 02:03:16 PM,kucoin,livecoin,TIME/BTC
Oct 08 2019 02:43:36 PM,kucoin,crex24,ENQ/BTC
Oct 08 2019 03:09:46 PM,livecoin,upbit,SIB/BTC
Oct 08 2019 10:23:48 PM,crex24,btcalpha,WIX/BTC
Oct 08 2019 10:49:29 PM,poloniex,upbit,LBC/BTC
Oct 08 2019 10:59:25 PM,livecoin,exmo,ROOBEE/BTC
Oct 08 2019 11:14:26 PM,hitbtc2,bittrex,AEON/BTC
Oct 09 2019 03:26:25 PM,livecoin,exmo,MNX/BTC
Oct 09 2019 03:28:01 PM,binance,southxchange,XMR/BTC
Oct 09 2019 03:32:01 PM,livecoin,crex24,EMC/BTC
Oct 09 2019 03:43:56 PM,kucoin,cex,MHC/BTC
Oct 09 2019 04:14:56 PM,binance,kraken,SC/BTC
Oct 09 2019 04:18:17 PM,bitz,bitforex,WWB/BTC
Oct 09 2019 04:20:52 PM,bitz,bitforex,WWB/BTC
Oct 09 2019 04:39:52 PM,kucoin,livecoin,WIN/BTC
Oct 09 2019 07:09:21 PM,crex24,southxchange,POLIS/BTC
Oct 10 2019 03:31:11 AM,livecoin,coinegg,AOA/BTC
Oct 10 2019 03:46:55 AM,binance,crex24,KMD/BTC
Oct 10 2019 03:56:17 AM,okex3,hitbtc2,VIB/BTC
Oct 10 2019 04:40:58 AM,okex3,southxchange,BSV/BTC
Oct 10 2019 05:03:17 AM,digifinex,bitz,ABBC/BTC
Oct 10 2019 05:05:07 AM,digifinex,bitforex,ABBC/BTC
Oct 10 2019 09:03:14 AM,huobipro,oceanex,IOST/BTC
Oct 10 2019 09:29:59 AM,hitbtc2,exmo,SMART/BTC
Oct 10 2019 10:34:04 AM,huobipro,upbit,NKN/BTC
Oct 10 2019 10:51:49 AM,huobipro,bitz,NPXS/BTC
Oct 10 2019 10:58:31 AM,upbit,kucoin,SPND/BTC
Oct 10 2019 11:06:58 AM,digifinex,lbank,ABBC/BTC
Oct 10 2019 11:31:47 AM,bitz,hitbtc2,QNTU/BTC
Oct 23 2019 12:52:27 AM,livecoin,exmo,PTI/BTC
Oct 23 2019 02:54:33 AM,binance,crex24,BCD/BTC
Oct 23 2019 03:13:27 AM,tidex,btcalpha,REM/BTC
Oct 23 2019 03:31:11 PM,digifinex,bibox,KBC/BTC
Oct 23 2019 05:10:39 PM,huobipro,digifinex,CMT/BTC
Oct 23 2019 06:16:34 PM,latoken,okex3,WTC/BTC
Oct 23 2019 06:31:16 PM,digifinex,bitforex,UND/BTC
Oct 23 2019 06:33:26 PM,bittrex,tidex,MER/BTC
Oct 23 2019 06:46:08 PM,bigone,kucoin,XTZ/BTC
Oct 23 2019 06:58:21 PM,digifinex,bitz,KBC/BTC
Oct 23 2019 10:56:50 PM,bittrex,crex24,TUBE/BTC
Oct 24 2019 03:32:34 AM,btcalpha,tidex,VEST/BTC
Oct 24 2019 05:06:00 AM,livecoin,exmo,ROOBEE/BTC
Oct 24 2019 05:14:32 AM,oceanex,bigone,VTHO/BTC
Oct 24 2019 06:01:27 AM,binance,kucoin,PPT/BTC
Oct 24 2019 06:26:00 AM,livecoin,exmo,ROOBEE/BTC
Oct 24 2019 09:05:16 AM,okex3,upbit,RFR/BTC
Oct 24 2019 09:05:50 AM,crex24,southxchange,TNET/BTC
Oct 24 2019 09:16:46 AM,huobipro,livecoin,XZC/BTC
Oct 24 2019 09:18:28 AM,oceanex,livecoin,VTHO/BTC
Oct 26 2019 04:45:46 PM,crex24,bitbay,GAME/BTC
Oct 26 2019 05:13:58 PM,bitmart,bittrex,DGB/BTC
Oct 26 2019 05:26:11 PM,oceanex,kucoin,CRO/BTC
Oct 26 2019 05:49:18 PM,kucoin,hitbtc2,FOTA/BTC
Oct 28 2019 05:28:37 PM,upbit,bittrex,BKX/BTC
Oct 28 2019 05:32:08 PM,upbit,binance,XZC/BTC
Oct 28 2019 05:52:25 PM,upbit,crex24,RDD/BTC
Oct 28 2019 05:59:24 PM,bibox,bittrex,TTC/BTC
Oct 28 2019 07:50:41 PM,upbit,binance,RLC/BTC
Oct 28 2019 08:00:58 PM,kucoin,binance,TOMO/BTC
Oct 28 2019 08:06:39 PM,lbank,digifinex,GRS/BTC
Oct 29 2019 10:57:00 AM,upbit,livecoin,SIB/BTC
Oct 29 2019 11:13:43 AM,bittrex,hitbtc2,IGNIS/BTC
Oct 29 2019 11:20:29 AM,kucoin,tidex,KEY/BTC
Oct 29 2019 11:36:17 AM,upbit,kucoin,BTM/BTC
Oct 29 2019 11:44:52 AM,kucoin,crex24,ENQ/BTC
Oct 30 2019 03:40:21 AM,bittrex,upbit,SPC/BTC
Oct 30 2019 03:47:34 AM,digifinex,bittrex,BLOCK/BTC
Oct 30 2019 03:50:13 AM,digifinex,exmo,ETZ/BTC
Oct 30 2019 04:03:07 AM,oceanex,okex3,IOST/BTC
Oct 30 2019 04:03:42 AM,cex,bigone,ONG/BTC
Oct 31 2019 06:37:33 PM,southxchange,coinegg,NXT/BTC
Oct 31 2019 06:39:31 PM,upbit,poloniex,NMR/BTC
Oct 31 2019 06:50:13 PM,upbit,bittrex,VDX/BTC
Oct 31 2019 06:56:38 PM,upbit,bittrex,PAL/BTC
Oct 31 2019 07:18:42 PM,tidex,btcalpha,VEST/BTC
Oct 31 2019 07:19:06 PM,digifinex,bitforex,ABBC/BTC
